icao,iata,name,city,country,lat,lon,airport_type,scheduled_service,runway_length_ft
SPBQ,,Nuevo Acari Airport,San Isidro,Peru,-15.45003,-74.74423,small_airport,false,0
SPBR,IBP,Iberia Airport,Iberia,Peru,-11.4116,-69.488701,medium_airport,false,4429
SPBS,,Bellavista Airport,Jeberos,Peru,-5.28839,-76.292099,small_airport,false,0
SPBT,,Obenteni Airport,Obenteni,Peru,-10.755137,-74.221749,small_airport,false,0
SPCC,,Ciudad Constitución Airport,Ciudad Constitución,Peru,-9.865278,-75.008888,small_airport,false,0
SPCG,,Casa Grande Airport,Ascope,Peru,-7.743888854980469,-79.18638610839844,small_airport,false,0
SPCH,,Tocache Airport,Tocache,Peru,-8.195356,-76.530241,small_airport,false,0
SPCI,,Campamento De Ilo Aerodrome,,Peru,-17.615403,-71.330883,small_airport,false,0
SPCL,PCL,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,-8.378064,-74.574495,large_airport,true,9186
SPCM,,Contamana Airport,Contamana,Peru,-7.335827,-74.992531,small_airport,false,2953
SPCP,,Pucacaca Airport,Pucacaca,Peru,-6.843543,-76.33959,small_airport,false,0
SPCR,,Acarí Airbase Airport,Acarí,Peru,-15.5,-74.66667175292969,small_airport,false,0
SPCT,,Chota Airport,Chota,Peru,-6.550000190734863,-78.6500015258789,small_airport,false,0
SPDN,,Colonia Angamos Airport,Colonia Angamos,Peru,-5.137125,-72.867889,small_airport,false,0
SPDO,,Mollendo Airport,Mollendo,Peru,-17.045401,-71.983704,small_airport,false,0
SPDR,TDP,Trompeteros Airport,Corrientes,Peru,-3.80601,-75.039299,small_airport,false,6075
SPDS,,Cuajone Botiflaca Airport,Cuajone,Peru,-17.070833,-70.770833,small_airport,false,0
SPDU,,Pueblo Libre Del Codo Airport,,Peru,-9.664617,-75.285337,small_airport,false,0
SPEB,,Pebas Airport,Loreto,Peru,-3.3333001136779785,-71.81670379638672,small_airport,false,0
SPEE,,El Estrecho Airport,,Peru,-2.45406,-72.670601,small_airport,false,3956
SPEN,,Iscozasin Airport,Iscozasin,Peru,-10.182999610900879,-75.1500015258789,small_airport,false,0
SPEO,CHM,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,Chimbote,Peru,-9.14961,-78.523804,medium_airport,true,5905
SPEP,,Puerto Esperanza Airport,Esperanza,Peru,-9.76813,-70.706497,small_airport,false,5922
SPEQ,,Cesar Torke Podesta Airport,Moquegua,Peru,-17.179001,-70.930801,small_airport,false,5905
SPEZ,,Puerto Bermudez Airport,Oxapampa,Peru,-10.299200057983398,-74.93720245361328,small_airport,false,0
SPGB,,Galilea Airport,,Peru,-4.03188,-77.758797,small_airport,false,4921
SPGL,CGL,Chagual Airport,,Peru,-7.797624,-77.651249,small_airport,false,0
SPGM,TGI,Tingo Maria Airport,Tingo Maria,Peru,-9.289667,-76.005058,small_airport,false,6890
SPGP,,Güeppi­ Airport,,Peru,-0.119056,-75.247902,small_airport,false,4219
SPGS,,Lagunas Airport,Cajamarca,Peru,-6.900000095367432,-78.63333129882812,small_airport,false,0
SPGT,,Puerto Victoria Airport,Puerto Victoria,Peru,-9.902609825134277,-74.96410369873047,small_airport,false,0
SPGU,,Baguá Airport,Baguá,Peru,-5.6347222328186035,-78.53055572509766,small_airport,false,0
SPHC,,Chala Airport,Puerto Chala,Peru,-15.80703,-74.28699,small_airport,false,0
SPHI,CIX,Capitán FAP José A. Quiñones González International Airport,Chiclayo,Peru,-6.789223,-79.828254,large_airport,true,8266
SPHO,AYP,Air Force Colonel Alfredo Mendivil Duarte Airport,Ayacucho,Peru,-13.1548,-74.204399,medium_airport,true,9186
SPHU,,Huancayo Airport,Huancayo,Peru,-12.069899559020996,-75.19850158691406,small_airport,true,0
SPHV,,Huánuco Viejo Airport,Huánuco Viejo,Peru,-9.92632007598877,-76.23390197753906,small_airport,false,0
SPHY,ANS,Andahuaylas Airport,Andahuaylas,Peru,-13.706399917602539,-73.35040283203125,small_airport,true,8202
SPHZ,ATA,Comandante FAP German Arias Graziani Airport,Anta,Peru,-9.347439765930176,-77.59839630126953,medium_airport,false,10007
SPIL,UMI,Quincemil Air Base,Quince Mil,Peru,-13.231357,-70.75145,small_airport,false,0
SPIN,,Iñapari Airport,Iñapari,Peru,-10.979,-69.559402,small_airport,false,0
SPIR,,Patria Airport,Pillcopata,Peru,-12.966295,-71.429936,small_airport,false,0
SPIS,,Pias Airport,Pataz,Peru,-7.92062,-77.52518,small_airport,false,0
SPIT,,Paita Airport,Paita Wesr,Peru,-5.085949897766113,-81.15280151367188,small_airport,false,0
SPIY,,Yauri Airport,Yauri,Peru,-14.796129,-71.431818,small_airport,false,0
SPIZ,UCZ,Uchiza Airport,Uchiza,Peru,-8.467,-76.349998,small_airport,false,0
SPJA,RIJ,Juan Simons Vela Airport,Rioja,Peru,-6.06786,-77.160004,medium_airport,false,6168
SPJB,,Pampa Grande Airport,Pampa Grande,Peru,-7.61447,-78.06159,small_airport,false,0
SPJC,LIM,Jorge Chávez International Airport,Lima,Peru,-12.0219,-77.114305,large_airport,true,11506
SPJE,JAE,Shumba Airport,Jaén,Peru,-5.59248,-78.774002,medium_airport,true,7874
SPJI,JJI,Juanjui Airport,Juanjuí,Peru,-7.1691,-76.7286,medium_airport,false,6562
SPJJ,JAU,Francisco Carle Airport,Jauja,Peru,-11.7831001282,-75.47339630130001,medium_airport,true,9220
SPJL,JUL,Inca Manco Capac International Airport,Juliaca,Peru,-15.467689,-70.15653,large_airport,true,13780
SPJN,SJA,San Juan de Marcona Airport,San Juan de Marcona,Peru,-15.357508,-75.135005,small_airport,false,6562
SPJR,CJA,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,-7.13918,-78.489403,medium_airport,true,8201
SPLA,,Luisiana Airport,Luisiana,Peru,-12.673815,-73.710266,small_airport,false,0
SPLC,,Mariano Melgar Airport,La Joya,Peru,-16.7915,-71.886597,small_airport,false,13064
SPLD,,Celendín Airport,Celendín,Peru,-6.867599964141846,-78.14990234375,small_airport,false,0
SPLG,,Lagarto Nuevo Airport,Lagarto,Peru,-12.641599655151367,-69.8375015258789,small_airport,false,0
SPLN,RIM,San Nicolas Airport,Rodriguez de Mendoza,Peru,-6.39231,-77.501198,small_airport,false,5915
SPLO,ILQ,General Jorge Fernandez Maldon Airport,Ilo,Peru,-17.695,-71.344002,medium_airport,true,8202
SPLP,,Las Palmas Air Base,Chorrillos,Peru,-12.16069984436,-76.998901367188,small_airport,false,8019
SPLS,,Zorrillos Airport,Zorrillos,Peru,-8.416999816894531,-75.13300323486328,small_airport,false,0
SPLX,,Lib Mandi Metropolitan Airport,San Bartolo,Peru,-12.38875,-76.75834,small_airport,false,0
SPME,TBP,Captain Pedro Canga Rodríguez International Airport,Tumbes,Peru,-3.552074,-80.381086,medium_airport,true,8202
SPMF,MZA,Mayor PNP Nancy Flores Paucar Airport,Mazamari,Peru,-11.3254,-74.535598,small_airport,false,5775
SPMS,YMS,Moises Benzaquen Rengifo Airport,Yurimaguas,Peru,-5.89377,-76.118202,medium_airport,true,5912
SPNC,HUU,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,-9.878809928894043,-76.20480346679688,medium_airport,true,8202
SPNH,,Laguna Choclococha Airport,Choclococha,Peru,-13.16569995880127,-75.0719985961914,small_airport,false,0
SPNM,,Nuevo Mundo Airport,Nuevo Mundo,Peru,-11.541500091552734,-73.14219665527344,small_airport,false,0
SPNP,,Ventilla Airport,Ventilla,Peru,-15.85131,-70.05871,small_airport,false,0
SPNR,,Ricrán Airport,Ricrán,Peru,-10.777950286865234,-76.25131225585938,small_airport,false,0
SPNT,,Intuto Airport,Intuto,Peru,-3.5829999446868896,-74.75,small_airport,false,0
SPNU,,Manu Airport,Manu,Peru,-12.289721,-70.890199,small_airport,false,0
SPOA,SQU,Saposoa Airport,Plaza Saposoa,Peru,-6.96003,-76.768402,small_airport,false,0
SPON,,Orellana Airport,Orellana,Peru,-6.896733,-75.153182,small_airport,false,3280
SPOR,,Orcopampa Airport,Orcopampa,Peru,-15.315232,-72.352095,small_airport,false,0
SPOV,,Shiringayoc/Hacienda Hda Mejia Airport,Leon Velarde,Peru,-11.9,-69.167,small_airport,false,0
SPOY,,Atico Airport,Atico,Peru,-16.232846,-73.605652,small_airport,false,4900
SPPB,,Tipishsa Airport,Puerto Breu,Peru,-9.53306,-72.756897,small_airport,false,0
SPPE,,Palmapampa Airport,Palmapampa,Peru,-12.763889,-73.652778,small_airport,false,0
SPPH,,Pampa Hermosa Airport,Pampa Hermosa,Peru,-7.206774,-75.297559,small_airport,false,2296
SPPL,,Playa Airport,Trismaje,Peru,-8.517820358276367,-76.48049926757812,small_airport,false,0
SPPN,,Palmas del Espino Airport,Palmas del Espino,Peru,-8.343722,-76.48935,small_airport,false,0
SPPO,,Pozuzo Airport,Pozuzo,Peru,-10.070099830627441,-75.55000305175781,small_airport,true,0
SPPP,,Huanacopampa Airport,Huanacopampa,Peru,-14.14334,-72.33455,small_airport,false,0
SPPY,CHH,Chachapoyas Airport,Chachapoyas,Peru,-6.201911,-77.856195,medium_airport,true,6496
SPPZ,,Palcazú Airport,Porvenir,Peru,-9.895833015441895,-75.1177749633789,small_airport,false,0
SPQI,,Kiteni Airport,La Convención,Peru,-12.648669,-73.036579,small_airport,false,0
SPQJ,,Jaquí Airport,Jaquí,Peru,-15.466667175292969,-74.43333435058594,small_airport,false,0
SPQR,,Quiruvilca Airport,Qiruvilca,Peru,-7.9666666984558105,-78.19999694824219,small_airport,false,0
SPQT,IQT,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,-3.78474,-73.3088,large_airport,true,8202
SPQU,AQP,Rodríguez Ballón International Airport,Arequipa,Peru,-16.340786,-71.569485,large_airport,true,9777
SPRF,,San Rafael Airport,San Rafael,Peru,-14.28201,-70.37989,small_airport,false,0
SPRG,,San Regis Airport,Chincha,Peru,-13.5113,-76.08398,small_airport,false,0
SPRL,,Imperial Airport,Imperial,Peru,-12.316666603088379,-75.06666564941406,small_airport,false,0
SPRM,,Capitán FAP Leonardo Alvariño Herr Airport,San Ramón,Peru,-11.128600120544434,-75.35050201416016,small_airport,false,3281
SPRR,,Revalora Airport,San Vicente de Cañete,Peru,-13.22283,-76.26927,small_airport,false,0
SPRU,TRU,Capitán FAP Carlos Martínez de Pinillos International Airport,Trujillo,Peru,-8.082382,-79.108821,large_airport,true,9920
SPSA,,Casma Airport,Casma,Peru,-9.450235,-78.294346,small_airport,false,0
SPSE,,Sepahua Airport,Sepahua,Peru,-11.14227,-73.034327,small_airport,false,0
SPSF,,San Francisco Airport,San Francisco de Yeso,Peru,-6.6166801452637,-77.766700744629,small_airport,false,0
SPSI,,Siguas Airport,Siguas,Peru,-16.367000579833984,-72.16699981689453,small_airport,false,0
SPSJ,,San José de Sisa Airport,El Dorado,Peru,-6.616489887237549,-76.68840026855469,small_airport,false,0
SPSL,,Lamas Airport,Lamas,Peru,-6.416666507720947,-76.53333282470703,small_airport,false,0
SPSN,,Shapaja Airport,Shapaja,Peru,-6.5797200202941895,-76.26280212402344,small_airport,false,0
SPSO,PIO,Captain Renán Elías Olivera International Airport,Pisco,Peru,-13.7449,-76.220299,large_airport,false,9908
SPSS,,Masisea Airport,Masisea,Peru,-8.61142,-74.309962,small_airport,false,0
SPST,TPP,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,-6.508739948272705,-76.37319946289062,medium_airport,true,8530
SPSY,SYC,Shiringayoc Airport,Shiringayoc,Peru,-11.898,-69.0625,small_airport,false,0
SPTA,,Nauta Airport,Nauta,Peru,-4.54186,-73.562951,small_airport,false,0
SPTE,,San Francisco Airport,San Francisco,Peru,-12.532999992370605,-73.80000305175781,small_airport,false,0
SPTI,,Puerto Inca Airport,Puerto Inca,Peru,-9.383000373840332,-74.96700286865234,small_airport,false,0
SPTN,TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,-18.053300857500002,-70.2758026123,medium_airport,true,8202
SPTO,,Tulpo Airport,Santa Clara de Tulpo,Peru,-8.127167,-77.988,small_airport,false,0
SPTP,,El Pato Air Base,Talara,Peru,-4.54981,-81.224098,small_airport,false,0
SPTQ,,Toquepala Airport,Toquepala,Peru,-17.2995,-70.652802,small_airport,false,0
SPTR,,Tournavista Airport,Tournavista,Peru,-8.922406,-74.715234,small_airport,false,0
SPTU,PEM,Padre Aldamiz International Airport,Puerto Maldonado,Peru,-12.6135997772,-69.2285995483,medium_airport,true,11482
SPUC,,Huamachuco Airport,Huamachuco,Peru,-7.81808,-78.02834,small_airport,false,0
SPUR,PIU,PAF Captain Guillermo Concha Iberico International Airport,Piura,Peru,-5.20575,-80.616402,medium_airport,true,8202
SPVA,,Hacienda El Valor Airport,El Valor,Peru,-5.672621,-78.644257,small_airport,false,0
SPVI,,Vicco Airport,Vicco,Peru,-10.847844,-76.246956,small_airport,false,0
SPVL,,Caraveli Airport,Caraveli,Peru,-15.77904,-73.36176,small_airport,false,0
SPVN,,Vilcashuamán Airport,Vilcashuamán,Peru,-13.67817,-73.927,small_airport,false,0
SPVR,,Vitor Airport,La Joya,Peru,-16.429199,-71.837799,small_airport,false,0
SPYA,,Luya Airport,Luya,Peru,-6.691699981689453,-79.70169830322266,small_airport,false,0
SPYC,,Yarinacocha Airport,Pucallpa,Peru,-8.340436,-74.597906,small_airport,false,0
SPYL,TYL,Captain Victor Montes Arias International Airport,Talara,Peru,-4.57664,-81.254097,medium_airport,true,8038
SPYO,,Pacasmayo Airport,Pacasmayo,Peru,-7.40694,-79.568901,small_airport,false,0
SPYU,,Yauca Airport,Yauca,Peru,-15.618900299072266,-74.53610229492188,small_airport,false,0
SPZA,NZC,Maria Reiche Neuman Airport,Nazca,Peru,-14.854,-74.961502,medium_airport,true,3355
SPZH,,Pachiza Airport,Pachiza,Peru,-7.299280166625977,-76.77459716796875,small_airport,false,0
SPZO,CUZ,Alejandro Velasco Astete International Airport,Cusco,Peru,-13.535699844400002,-71.9387969971,large_airport,true,11146
SPZT,,Chazuta Airport,Chazuta,Peru,-6.574166774749756,-76.13666534423828,small_airport,false,0
SQED,,El Delirio Airport,El Delirio,Colombia,6.982348,-70.880857,small_airport,false,0
SQIR,,El Cairano Airport,El Cairano,Colombia,10.712573,-75.264825,small_airport,false,0
SQKS,,Aerodromo Los Campanos,Tubará,Colombia,10.883168,-75.032145,small_airport,false,0
SSAA,,Hospital da Unimed Heliport,Belo Horizonte,Brazil,-19.921843,-43.919601,heliport,false,64
SSAB,,Moisés Lupion Airport,Ibaiti,Brazil,-23.762199,-50.263,small_airport,false,3937
SSAD,,Fazenda Ribeirão Airport,Chapadão do Sul,Brazil,-18.764,-52.917599,small_airport,false,5906
SSAE,,Arroio Grande Airport,Arroio Grande,Brazil,-32.229154,-53.055544,small_airport,false,3281
SSAF,,Aeroclube de Foz do Iguaçu Airport,Santa Terezinha de Itaipu,Brazil,-25.36971,-54.470508,small_airport,false,3281
SSAG,,Fazenda Lobo Airport,Água Clara,Brazil,-19.711728,-52.726921,small_airport,false,2953
SSAH,,Fazenda Sorriso Airport,São Félix do Araguaia,Brazil,-11.527549,-51.223622,small_airport,false,0
SSAI,,Fazenda Panamá Airport,Iaciara,Brazil,-14.10529,-46.797615,small_airport,false,0
SSAK,CZB,Carlos Ruhl Airport,Cruz Alta,Brazil,-28.657934,-53.610095,small_airport,false,2625
SSAL,,Mostardeiro Heliport,Porto Alegre,Brazil,-30.028309,-51.204054,heliport,false,0
SSAN,,Andirá Airport,Andirá,Brazil,-23.027335,-50.2271,small_airport,false,3281
SSAO,,Fazenda Olhos D'Água Airport,Baixa Grande,Brazil,-12.009456,-40.274425,small_airport,false,0
SSAP,APU,Captain João Busse Airport,Apucarana,Brazil,-23.609099,-51.384301,small_airport,false,4593
SSAQ,,Aeroclube Airport,Passo Fundo,Brazil,-28.250601,-52.516701,small_airport,false,3543
SSAR,,Fazenda Jacaré Airport,Campo Grande,Brazil,-21.503056,-53.967499,small_airport,false,2297
SSAS,,Edifício Serrador Helipad,Rio de Janeiro,Brazil,-22.911802,-43.176246,heliport,false,0
SSAU,,Centeno Airport,Tapes,Brazil,-30.745976,-51.430526,small_airport,false,2133
SSAV,,Fazenda Amonguijá Airport,Porto Murtinho,Brazil,-21.689941,-57.475126,small_airport,false,3281
SSAY,,Sítio Pouso do Aviador Airport,Campo Grande,Brazil,-20.48616,-54.48339,small_airport,false,3281
SSAZ,,Quatro Barras Heliport,Quatro Barras,Brazil,-25.376624,-49.084809,heliport,false,79
SSBC,,Fazenda Barra do Tietê Airport,Castilho,Brazil,-20.72611,-51.588612,small_airport,false,3937
SSBF,,Fazenda JL Airport,Aparecida do Taboado,Brazil,-20.002079,-51.38345,small_airport,false,3281
SSBG,BGV,Aeroclube de Bento Gonçalves Airport,Bento Gonçalves,Brazil,-29.147424,-51.540791,small_airport,false,3281
SSBI,,Condomínio Irmãos Gatto Airport,Barreiras,Brazil,-11.85146,-46.302258,small_airport,false,0
SSBK,,Fazenda Araruna Airport,Sonora,Brazil,-17.583754,-54.641158,small_airport,false,3707
SSBL,BNU,Blumenau Airport,Blumenau,Brazil,-26.831661,-49.093569,small_airport,false,3543
SSBN,,Belém Novo Airport,Porto Alegre,Brazil,-30.188978,-51.182148,small_airport,false,3618
SSBP,,Parque Barigui Heliport,Curitiba,Brazil,-25.430927,-49.315429,heliport,false,59
SSBQ,,Marfrig Bataguassu MS Airport,Bataguassu,Brazil,-21.744471,-52.4805,small_airport,false,2369
SSBR,,Bandeirantes Airport,Bandeirantes,Brazil,-23.072799682617188,-50.423099517822266,small_airport,false,4265
SSBT,,Fazenda Santa Ilídia Airport,Bataiporã,Brazil,-22.323932,-53.095477,small_airport,false,3281
SSBU,,Fazenda Baguassu Airport,Porto Murtinho,Brazil,-21.45465,-57.146527,small_airport,false,2953
SSBV,,Bela Vista Airport,Bela Vista,Brazil,-22.0816,-56.538601,small_airport,false,4265
SSBW,,Fazenda Boa Sorte Airport,Sidrolândia,Brazil,-20.914864,-55.016881,small_airport,false,1804
SSBX,,Fazenda Lageado Airport,Coxim,Brazil,-18.445355,-54.796101,small_airport,false,2461
SSBY,,Orlando Chesini Ometto Airport,Miranda,Brazil,-20.099501,-56.7939,small_airport,false,4593
SSCA,,Fazenda Pantanal Airport,Chapadão do Sul,Brazil,-18.73438,-52.604213,small_airport,false,3937
SSCB,,Fazenda Santa Maria Airport,Mundo Novo,Brazil,-13.769686,-49.934503,small_airport,false,2789
SSCC,,SC401 Square Corporate Helipad,Florianópolis,Brazil,-27.53462,-48.509863,heliport,false,0
SSCD,,Chapadão do Sul Airport,Chapadão do Sul,Brazil,-18.839125,-52.488116,small_airport,false,6562
SSCE,,Aeroclube de Bagé,Bagé,Brazil,-31.327778,-54.134724,small_airport,false,2100
SSCF,,Max Fontoura Airport,Campo Largo,Brazil,-25.426398,-49.524194,small_airport,false,2953
SSCG,,Orla 62 Helipad,Angra dos Reis,Brazil,-23.038528,-44.195884,heliport,false,0
SSCH,,Fazenda Cachoeirão Airport,Nova Andradina,Brazil,-21.598487,-53.226976,small_airport,false,3609
SSCI,,Coxim Airport,Coxim,Brazil,-18.477699,-54.714699,small_airport,false,4265
SSCJ,,Fazenda Celeiro Airport,Rio Brilhante,Brazil,-21.545365,-54.661987,small_airport,false,2625
SSCK,CCI,Olavo Cecco Rigon Airport,Concórdia,Brazil,-27.180511,-52.051755,small_airport,false,4856
SSCL,CSS,Cassilândia Airport,Cassilândia,Brazil,-19.146861,-51.676941,small_airport,false,2953
SSCM,,Fazenda Caçadinha Airport,Rio Brilhante,Brazil,-21.61412,-54.79561,small_airport,false,3937
SSCN,CEL,Canela Airport,Canela,Brazil,-29.370091,-50.831729,small_airport,true,4134
SSCO,,Comandante Marilda Zaiden de Mesquita Airport,Capão do Leão,Brazil,-31.775068,-52.451879,small_airport,false,2625
SSCP,CKO,Cornélio Procópio Airport,Cornélio Procópio,Brazil,-23.152711,-50.602868,small_airport,false,4593
SSCQ,,Salcã Airport,Cacequi,Brazil,-29.900249,-54.929386,small_airport,false,4921
SSCR,,Balduino Helmuth Jope Airport,Marechal Cândido Rondon,Brazil,-24.512699,-54.054699,small_airport,false,4593
SSCT,GGH,Engenheiro Gastão de Mesquita Filho Airport,Cianorte,Brazil,-23.69157,-52.642091,small_airport,false,3937
SSCU,,Fazenda Santa Marina Airport,Santa Maria Das Barreiras,Brazil,-8.86894,-50.481324,small_airport,false,2953
SSCW,,Fazenda Santa Glória Airport,Corumbá,Brazil,-18.039722,-56.005554,small_airport,false,3281
SSCX,,Fazenda Coxilha Airport,Passo Fundo,Brazil,-28.095087,-52.335746,small_airport,false,3281
SSCY,,Sikorski Heliport,Campo Largo,Brazil,-25.438472,-49.448541,heliport,true,59
SSDA,,Água Mansa Heliport,São Sebastião,Brazil,-23.741404,-45.404187,heliport,false,0
SSDD,,Nossa Senhora de Fátima Heliport,Canoas,Brazil,-29.932878,-51.183286,heliport,false,89
SSDG,,Fazenda Nazaré Airport,Santa Filomena,Brazil,-9.335862,-45.57298,small_airport,false,3281
SSDI,,Fazenda Bacatuba Airport,Buriti Bravo,Brazil,-5.659765,-43.705702,small_airport,false,2953
SSDK,,São Pedro,,Brazil,-20.075955,-44.727917,small_airport,false,4200
SSDL,,Fazenda Ribeirão Airport,Ribeirão Gonçalves,Brazil,-8.008883,-45.333596,small_airport,false,3281
SSDO,,São Pedro Airport,Porto Seguro,Brazil,-16.753778,-39.316389,small_airport,false,0
SSDP,,Fazenda Fortaleza do Guaporé Airport,Vila Bela da Santíssima Trindade,Brazil,-14.463956,-60.174884,small_airport,false,3937
SSDQ,,Fazenda Marema Airport,Miranda,Brazil,-20.180732,-56.634712,small_airport,false,2297
SSDT,,Fazenda Pau d'Arco Airport,Redenção,Brazil,-7.941807,-50.180906,small_airport,false,3281
SSDV,,Fazenda Santa Maria Airport,Corumbá,Brazil,-18.209771,-55.465482,small_airport,false,3609
SSDW,,Fazenda Potrich Airport,Sorriso,Brazil,-12.915799,-55.535563,small_airport,false,3609
SSDX,,Fazenda da Coxilha Airport,Camaquã,Brazil,-31.013962,-51.708516,small_airport,false,1969
SSEB,,Mata Serena Airport,São Domingos,Brazil,-13.772931,-46.772192,small_airport,false,3904
SSEC,,Edifício Sequóia Heliport,Ribeirão Preto,Brazil,-21.218996,-47.804453,heliport,false,59
SSED,,Fazenda Escalada Airport,Pedro Gomes,Brazil,-17.96497,-54.430442,small_airport,false,2717
SSEE,,Vale do Taquari Regional Airport,Estrela,Brazil,-29.453107,-51.934072,small_airport,false,1870
SSEF,,Fazenda Passaredo Airport,Cajuru,Brazil,-21.320047,-47.231553,small_airport,false,1969
SSEH,,Fazenda Pantera Airport,Alto Taquari,Brazil,-17.953015,-53.246868,small_airport,false,0
SSEJ,,Moinho Velho Heliport,Embu,Brazil,-23.626064,-46.84559,heliport,false,59
SSEK,,Fazenda Lontra Airport,Ribas do Rio Pardo,Brazil,-20.01777,-53.254715,small_airport,false,2625
SSEN,,Fazenda Baviera Heliport,Itagibá,Brazil,-14.121219,-39.829334,heliport,false,66
SSEO,,Fazenda Mimoso Airport,Ribas do Rio Pardo,Brazil,-20.730548,-53.562494,small_airport,false,3281
SSEP,,São Sepé Airport,São Sepé,Brazil,-30.182199,-53.579399,small_airport,false,3740
SSEQ,,Fazenda Aldebaran Airport,Angélica,Brazil,-21.92332,-53.940833,small_airport,false,2953
SSER,ERM,Erechim Airport,Erechim,Brazil,-27.663614,-52.271489,small_airport,false,4199
SSEU,,Tabocal Airport,Itaituba,Brazil,-7.281926,-56.582297,small_airport,false,2953
SSEV,,São Camilo Airport,Corumbá,Brazil,-18.089084,-57.130864,small_airport,false,1969
SSEW,,Sítio Limoeiro Airport,Pardinho,Brazil,-23.145561,-48.309794,small_airport,false,2625
SSEX,,Estância Caiman Airport,Miranda,Brazil,-19.968191,-56.311269,small_airport,false,3117
SSEZ,,Espumoso Airport,Espumoso,Brazil,-28.738719,-52.857248,small_airport,false,2339
SSFA,,Foz do Areia Airport,Pinhão,Brazil,-25.981501,-51.640701,small_airport,false,4921
SSFB,FBE,Paulo Abdala Airport,Francisco Beltrão,Brazil,-26.05938,-53.063827,small_airport,true,4331
SSFC,,Safra Airport,Dom Pedrito,Brazil,-31.0225,-54.621667,small_airport,false,0
SSFD,,Fazenda Acarajá Airport,Amambaí,Brazil,-23.002675,-54.700604,small_airport,false,3937
SSFE,,Estância Hércules Airport,Foz do Iguaçu,Brazil,-25.460699,-54.598468,small_airport,false,3100
SSFG,,Fazenda Guanabara Airport,Paranapoema,Brazil,-22.661462,-52.142143,small_airport,false,3937
SSFH,,Vale dos Dinassauros Airport,Uberaba,Brazil,-19.785486,-47.811638,small_airport,false,2297
SSFJ,,Fazenda Retiro da Cachoeira Airport,Campo Grande,Brazil,-20.810952,-54.618119,small_airport,false,2789
SSFK,,Forte Coimbra Airport,Corumbá,Brazil,-19.906111,-57.779889,small_airport,false,3346
SSFL,,João Pereira dos Santos Filho Airport,Fronteiras,Brazil,-7.100147,-40.628379,small_airport,false,4921
SSFO,,Fazenda Novo Horizonte Airport,Miranda,Brazil,-20.039722442626953,-56.32027816772461,small_airport,false,2625
SSFR,,Fronteira Airport,Fronteira,Brazil,-20.278662,-49.187636,small_airport,false,5643
SSFS,,Fazenda Sapezal Airport,Sapezal,Brazil,-13.332545,-58.782143,small_airport,false,0
SSFW,,Fazenda Progresso Airport,Mucugê,Brazil,-13.157195,-41.507165,small_airport,false,4068
SSFX,,Fazenda Primavera Airport,Nova Fátima,Brazil,-23.45713,-50.580087,small_airport,false,2461
SSFY,,Furnas Centrais Elétricas Heliport,Foz do Iguaçu,Brazil,-25.473278,-54.54207,heliport,false,85
SSGA,,Garibaldi Airport,Garibaldi,Brazil,-29.269047,-51.531674,small_airport,false,3937
SSGB,,Guaratuba Airport,Guaratuba,Brazil,-25.881559,-48.611759,small_airport,false,3281
SSGE,,Fazenda Periquitos Airport,Três Lagoas,Brazil,-20.501698,-51.833131,small_airport,false,3340
SSGF,,Fazenda Formosa Airport,Ribas do Rio Pardo,Brazil,-20.198188,-53.223825,small_airport,false,3445
SSGH,,Fazenda Capão Verde Airport,Aquidauana,Brazil,-20.073735,-56.073249,small_airport,false,3445
SSGJ,,Fazenda Poleiro Grande Airport,Corumbá,Brazil,-17.250266,-56.272494,small_airport,false,3117
SSGL,,Fazenda Falcão Airport,Primavera do Leste,Brazil,-15.399444,-54.181111,small_airport,false,2756
SSGM,,Fazenda Seriema Airport,Bela Vista,Brazil,-21.693333,-56.5625,small_airport,false,2625
SSGN,,Fazenda Guaíba Airport,Iguatemi,Brazil,-23.236148,-54.540208,small_airport,false,3281
SSGO,,Rosada Airport,São Gabriel d`Oeste,Brazil,-19.428081,-54.588751,small_airport,false,3921
SSGT,,Fazenda Capão Alto Airport,Rio Brilhante,Brazil,-21.69569,-54.81588,small_airport,false,2953
SSGU,,Fazenda Gurucaia Airport,Santa Isabel do Ivaí,Brazil,-23.186335,-53.326093,small_airport,false,2690
SSGV,,Sorocred Heliport,Votorantim,Brazil,-23.556667,-47.477778,heliport,false,59
SSGW,,Manoel Ribas Airport,Goioerê,Brazil,-24.220459,-53.044453,small_airport,false,3278
SSGX,,Fazenda Rio Negro Airport,Aquidauana,Brazil,-19.569416,-56.245297,small_airport,false,2953
SSGY,GGJ,Guaíra Airport,Guaíra,Brazil,-24.0811,-54.1917,small_airport,true,4265
SSGZ,,Fazenda Santa Helena do Pindó Airport,Naviraí,Brazil,-22.893908,-53.867508,small_airport,false,3281
SSHA,,Aeroclube de Aquidauana Airport,Aquidauana,Brazil,-20.480833053588867,-55.76944351196289,small_airport,false,3937
